=== Pass1 -> L1.dat ===
Total transactions: 100000
Pass1 time: 0.043 sec
=== Pass2 -> L2.dat ===
Found 8831 frequent pairs
Pass2 time: 0.952 sec
=== Pass3 -> L3.dat ===
Found 7130 frequent triples
Pass3 time: 0.675 sec

=== Association Rules (confidence >= 0.60) ===
{15} => {161}, support=0.0019, confidence=0.9442
{371, 948} => {933}, support=0.0023, confidence=0.7000
{933, 948} => {371}, support=0.0023, confidence=0.8280
{176, 858} => {530}, support=0.0013, confidence=0.7765
{978} => {371, 933}, support=0.0023, confidence=0.8444
{371, 933} => {978}, support=0.0023, confidence=0.9012
{371, 978} => {933}, support=0.0023, confidence=0.9231
{933, 978} => {371}, support=0.0023, confidence=0.9268
{184, 299} => {367}, support=0.0020, confidence=0.9037
{299, 367} => {184}, support=0.0020, confidence=0.9563
{176, 923} => {530}, support=0.0013, confidence=0.8750
{530, 923} => {176}, support=0.0013, confidence=0.7870
{184, 299} => {415}, support=0.0019, confidence=0.8807
{299, 415} => {184}, support=0.0019, confidence=0.9552
{597} => {174, 790}, support=0.0020, confidence=0.7323
{174, 597} => {790}, support=0.0020, confidence=0.7817
{174, 790} => {597}, support=0.0020, confidence=0.6545
{597, 790} => {174}, support=0.0020, confidence=0.9471
{597} => {174, 810}, support=0.0024, confidence=0.8848
{174, 597} => {810}, support=0.0024, confidence=0.9444
{174, 810} => {597}, support=0.0024, confidence=0.9407
{597, 810} => {174}, support=0.0024, confidence=0.9558
{379, 693} => {840}, support=0.0022, confidence=0.8963
{379, 840} => {693}, support=0.0022, confidence=0.9558
{693, 840} => {379}, support=0.0022, confidence=0.9000
{184, 284} => {945}, support=0.0033, confidence=0.7644
{184, 945} => {284}, support=0.0033, confidence=0.7574
{284, 945} => {184}, support=0.0033, confidence=0.8173
{388, 410} => {999}, support=0.0026, confidence=0.9255
{388, 999} => {410}, support=0.0026, confidence=0.8557
{410, 999} => {388}, support=0.0026, confidence=0.9631
{172, 664} => {707}, support=0.0010, confidence=0.7984
{172, 707} => {664}, support=0.0010, confidence=0.8110
{664, 707} => {172}, support=0.0010, confidence=0.7518
{184, 284} => {999}, support=0.0034, confidence=0.7737
{184, 999} => {284}, support=0.0034, confidence=0.7562
{284, 999} => {184}, support=0.0034, confidence=0.8151
{597} => {174, 920}, support=0.0020, confidence=0.7361
{174, 597} => {920}, support=0.0020, confidence=0.7857
{174, 920} => {597}, support=0.0020, confidence=0.8919
{597, 920} => {174}, support=0.0020, confidence=0.9519
{172, 664} => {776}, support=0.0011, confidence=0.8217
{172, 776} => {664}, support=0.0011, confidence=0.7970
{186, 240} => {487}, support=0.0015, confidence=0.8556
{240, 487} => {186}, support=0.0015, confidence=0.8851
{376} => {791, 886}, support=0.0030, confidence=0.7242
{376, 791} => {886}, support=0.0030, confidence=0.9742
{376, 886} => {791}, support=0.0030, confidence=0.9837
{791, 886} => {376}, support=0.0030, confidence=0.9152
{790, 900} => {863}, support=0.0010, confidence=0.6803
{790, 907} => {863}, support=0.0010, confidence=0.7500
{978} => {371, 948}, support=0.0023, confidence=0.8407
{371, 948} => {978}, support=0.0023, confidence=0.6879
{371, 978} => {948}, support=0.0023, confidence=0.9190
{948, 978} => {371}, support=0.0023, confidence=0.9080
{186, 240} => {721}, support=0.0015, confidence=0.8222
{186, 721} => {240}, support=0.0015, confidence=0.7914
{240, 721} => {186}, support=0.0015, confidence=0.7150
{389, 402} => {743}, support=0.0014, confidence=0.8861
{389, 743} => {402}, support=0.0014, confidence=0.9333
{402, 743} => {389}, support=0.0014, confidence=0.8537
{166, 858} => {923}, support=0.0012, confidence=0.9254
{166, 923} => {858}, support=0.0012, confidence=0.9118
{858, 923} => {166}, support=0.0012, confidence=0.8671
{389, 402} => {759}, support=0.0014, confidence=0.8924
{389, 759} => {402}, support=0.0014, confidence=0.8704
{767, 875} => {169}, support=0.0018, confidence=0.6207
{169, 886} => {767}, support=0.0018, confidence=0.6935
{389, 402} => {790}, support=0.0014, confidence=0.8544
{389, 790} => {402}, support=0.0014, confidence=0.7988
{186, 240} => {902}, support=0.0014, confidence=0.8000
{186, 902} => {240}, support=0.0014, confidence=0.9290
{240, 902} => {186}, support=0.0014, confidence=0.9474
{178, 497} => {627}, support=0.0013, confidence=0.8110
{178, 627} => {497}, support=0.0013, confidence=0.8986
{172, 672} => {983}, support=0.0020, confidence=0.9469
{172, 983} => {672}, support=0.0020, confidence=0.9159
{672, 983} => {172}, support=0.0020, confidence=0.9469
{172, 672} => {992}, support=0.0020, confidence=0.9469
{172, 992} => {672}, support=0.0020, confidence=0.9289
{672, 992} => {172}, support=0.0020, confidence=0.9469
{172, 675} => {947}, support=0.0014, confidence=0.8415
{172, 947} => {675}, support=0.0014, confidence=0.9324
{675, 947} => {172}, support=0.0014, confidence=0.6330
{172, 675} => {965}, support=0.0014, confidence=0.8293
{172, 965} => {675}, support=0.0014, confidence=0.9315
{675, 965} => {172}, support=0.0014, confidence=0.7907
{178, 491} => {982}, support=0.0021, confidence=0.7678
{178, 982} => {491}, support=0.0021, confidence=0.7621
{491, 982} => {178}, support=0.0021, confidence=0.8798
{178, 497} => {898}, support=0.0010, confidence=0.6280
{497, 898} => {178}, support=0.0010, confidence=0.7630
{174, 631} => {650}, support=0.0019, confidence=0.8899
{174, 650} => {631}, support=0.0019, confidence=0.6278
{631, 650} => {174}, support=0.0019, confidence=0.9065
{174, 631} => {790}, support=0.0020, confidence=0.9083
{174, 790} => {631}, support=0.0020, confidence=0.6578
{631, 790} => {174}, support=0.0020, confidence=0.7984
{174, 631} => {810}, support=0.0020, confidence=0.9128
{174, 810} => {631}, support=0.0020, confidence=0.7866
{631, 810} => {174}, support=0.0020, confidence=0.8504
{188, 215} => {355}, support=0.0026, confidence=0.9775
{188, 355} => {215}, support=0.0026, confidence=0.9158
{174, 631} => {920}, support=0.0019, confidence=0.8945
{174, 920} => {631}, support=0.0019, confidence=0.8784
{631, 920} => {174}, support=0.0019, confidence=0.8125
{176, 580} => {609}, support=0.0016, confidence=0.7736
{176, 609} => {580}, support=0.0016, confidence=0.8542
{580, 609} => {176}, support=0.0016, confidence=0.8325
{188, 215} => {424}, support=0.0026, confidence=0.9663
{188, 424} => {215}, support=0.0026, confidence=0.9591
{215, 424} => {188}, support=0.0026, confidence=0.9149
{899} => {582, 891}, support=0.0031, confidence=0.9686
{582, 891} => {899}, support=0.0031, confidence=0.9305
{582, 899} => {891}, support=0.0031, confidence=0.9778
{891, 899} => {582}, support=0.0031, confidence=0.9904
{188, 215} => {549}, support=0.0026, confidence=0.9700
{188, 549} => {215}, support=0.0026, confidence=0.9522
{215, 549} => {188}, support=0.0026, confidence=0.8993
{182, 393} => {808}, support=0.0015, confidence=0.8506
{182, 808} => {393}, support=0.0015, confidence=0.9487
{393, 808} => {182}, support=0.0015, confidence=0.9427
{176, 580} => {793}, support=0.0016, confidence=0.7689
{176, 793} => {580}, support=0.0016, confidence=0.8579
{580, 793} => {176}, support=0.0016, confidence=0.8811
{188, 215} => {625}, support=0.0026, confidence=0.9551
{188, 625} => {215}, support=0.0026, confidence=0.9696
{215, 625} => {188}, support=0.0026, confidence=0.9444
{172, 707} => {776}, support=0.0010, confidence=0.8031
{172, 776} => {707}, support=0.0010, confidence=0.7669
{172, 708} => {746}, support=0.0021, confidence=0.9241
{172, 746} => {708}, support=0.0021, confidence=0.9324
{708, 746} => {172}, support=0.0021, confidence=0.9119
{174, 650} => {790}, support=0.0019, confidence=0.6214
{174, 790} => {650}, support=0.0019, confidence=0.6379
{650, 790} => {174}, support=0.0019, confidence=0.8421
{174, 650} => {810}, support=0.0023, confidence=0.7411
{174, 810} => {650}, support=0.0023, confidence=0.9051
{650, 810} => {174}, support=0.0023, confidence=0.9234
{174, 650} => {920}, support=0.0019, confidence=0.6181
{174, 920} => {650}, support=0.0019, confidence=0.8604
{650, 920} => {174}, support=0.0019, confidence=0.8489
{182, 420} => {422}, support=0.0013, confidence=0.7697
{182, 422} => {420}, support=0.0013, confidence=0.6513
{420, 422} => {182}, support=0.0013, confidence=0.8411
{176, 598} => {767}, support=0.0043, confidence=0.9055
{176, 767} => {598}, support=0.0043, confidence=0.7808
{598, 767} => {176}, support=0.0043, confidence=0.7575
{176, 598} => {911}, support=0.0043, confidence=0.9013
{176, 911} => {598}, support=0.0043, confidence=0.6017
{598, 911} => {176}, support=0.0043, confidence=0.9089
{367, 415} => {184}, support=0.0019, confidence=0.9461
{388, 486} => {693}, support=0.0027, confidence=0.9677
{388, 693} => {486}, support=0.0027, confidence=0.7803
{486, 693} => {388}, support=0.0027, confidence=0.9441
{176, 598} => {961}, support=0.0043, confidence=0.9097
{176, 961} => {598}, support=0.0043, confidence=0.8837
{598, 961} => {176}, support=0.0043, confidence=0.8591
{388, 486} => {790}, support=0.0026, confidence=0.9427
{486, 790} => {388}, support=0.0026, confidence=0.9460
{388, 486} => {799}, support=0.0026, confidence=0.9391
{388, 799} => {486}, support=0.0026, confidence=0.6093
{486, 799} => {388}, support=0.0026, confidence=0.9597
{176, 609} => {793}, support=0.0016, confidence=0.8438
{176, 793} => {609}, support=0.0016, confidence=0.8526
{609, 793} => {176}, support=0.0016, confidence=0.8901
{182, 420} => {914}, support=0.0012, confidence=0.7455
{182, 914} => {420}, support=0.0012, confidence=0.6340
{420, 914} => {182}, support=0.0012, confidence=0.6872
{176, 615} => {642}, support=0.0023, confidence=0.7993
{176, 642} => {615}, support=0.0023, confidence=0.6638
{187} => {266, 896}, support=0.0022, confidence=0.6178
{187, 266} => {896}, support=0.0022, confidence=0.9188
{187, 896} => {266}, support=0.0022, confidence=0.9072
{266, 896} => {187}, support=0.0022, confidence=0.8498
{184, 367} => {675}, support=0.0038, confidence=0.6104
{184, 675} => {367}, support=0.0038, confidence=0.8765
{367, 675} => {184}, support=0.0038, confidence=0.9171
{388, 500} => {512}, support=0.0031, confidence=0.9311
{388, 512} => {500}, support=0.0031, confidence=0.9367
{500, 512} => {388}, support=0.0031, confidence=0.9453
{391, 396} => {855}, support=0.0015, confidence=0.9198
{391, 855} => {396}, support=0.0015, confidence=0.6866
{379, 767} => {896}, support=0.0011, confidence=0.7432
{379, 896} => {767}, support=0.0011, confidence=0.7971
{182, 422} => {914}, support=0.0017, confidence=0.8872
{182, 914} => {422}, support=0.0017, confidence=0.8918
{422, 914} => {182}, support=0.0017, confidence=0.9202
{184, 367} => {721}, support=0.0038, confidence=0.6218
{184, 721} => {367}, support=0.0038, confidence=0.8097
{367, 721} => {184}, support=0.0038, confidence=0.9141
{176, 615} => {724}, support=0.0022, confidence=0.7612
{176, 724} => {615}, support=0.0022, confidence=0.8907
{615, 724} => {176}, support=0.0022, confidence=0.8907
{388, 486} => {999}, support=0.0026, confidence=0.9462
{388, 999} => {486}, support=0.0026, confidence=0.8656
{486, 999} => {388}, support=0.0026, confidence=0.9706
{388, 500} => {595}, support=0.0031, confidence=0.9192
{388, 595} => {500}, support=0.0031, confidence=0.9110
{500, 595} => {388}, support=0.0031, confidence=0.7106
{388, 500} => {615}, support=0.0030, confidence=0.9042
{388, 615} => {500}, support=0.0030, confidence=0.8856
{500, 615} => {388}, support=0.0030, confidence=0.9152
{388, 500} => {721}, support=0.0031, confidence=0.9251
{388, 721} => {500}, support=0.0031, confidence=0.8560
{500, 721} => {388}, support=0.0031, confidence=0.9088
{178, 561} => {654}, support=0.0018, confidence=0.8976
{178, 654} => {561}, support=0.0018, confidence=0.7077
{561, 654} => {178}, support=0.0018, confidence=0.9154
{793, 842} => {990}, support=0.0012, confidence=0.8369
{793, 990} => {842}, support=0.0012, confidence=0.9365
{842, 990} => {793}, support=0.0012, confidence=0.8194
{386, 562} => {884}, support=0.0017, confidence=0.7972
{386, 884} => {562}, support=0.0017, confidence=0.7752
{562, 884} => {386}, support=0.0017, confidence=0.6330
{386, 562} => {895}, support=0.0017, confidence=0.7925
{386, 895} => {562}, support=0.0017, confidence=0.9130
{562, 895} => {386}, support=0.0017, confidence=0.9231
{178, 821} => {562}, support=0.0011, confidence=0.6687
{562, 821} => {178}, support=0.0011, confidence=0.7603
{386, 562} => {945}, support=0.0017, confidence=0.7877
{386, 945} => {562}, support=0.0017, confidence=0.8434
{562, 945} => {386}, support=0.0017, confidence=0.6901
{388, 512} => {595}, support=0.0030, confidence=0.9096
{388, 595} => {512}, support=0.0030, confidence=0.8961
{512, 595} => {388}, support=0.0030, confidence=0.9321
{178, 561} => {895}, support=0.0019, confidence=0.9268
{178, 895} => {561}, support=0.0019, confidence=0.9314
{561, 895} => {178}, support=0.0019, confidence=0.9268
{183} => {418, 530}, support=0.0024, confidence=0.8451
{183, 418} => {530}, support=0.0024, confidence=0.9600
{183, 530} => {418}, support=0.0024, confidence=0.8922
{418, 530} => {183}, support=0.0024, confidence=0.7921
{388, 512} => {615}, support=0.0030, confidence=0.9066
{388, 615} => {512}, support=0.0030, confidence=0.8827
{512, 615} => {388}, support=0.0030, confidence=0.9066
{178, 561} => {912}, support=0.0018, confidence=0.8829
{178, 912} => {561}, support=0.0018, confidence=0.8786
{561, 912} => {178}, support=0.0018, confidence=0.9141
{388, 512} => {721}, support=0.0031, confidence=0.9217
{388, 721} => {512}, support=0.0031, confidence=0.8476
{512, 721} => {388}, support=0.0031, confidence=0.9134
{183} => {418, 651}, support=0.0023, confidence=0.8169
{651} => {183, 418}, support=0.0023, confidence=0.8256
{183, 418} => {651}, support=0.0023, confidence=0.9280
{183, 651} => {418}, support=0.0023, confidence=0.8855
{418, 651} => {183}, support=0.0023, confidence=0.9355
{176, 631} => {835}, support=0.0021, confidence=0.8135
{631, 835} => {176}, support=0.0021, confidence=0.8686
{178, 574} => {741}, support=0.0011, confidence=0.7320
{574, 741} => {178}, support=0.0011, confidence=0.8358
{178, 575} => {714}, support=0.0023, confidence=0.8419
{178, 714} => {575}, support=0.0023, confidence=0.9124
{575, 714} => {178}, support=0.0023, confidence=0.9502
{178, 575} => {760}, support=0.0023, confidence=0.8346
{178, 760} => {575}, support=0.0023, confidence=0.9008
{575, 760} => {178}, support=0.0023, confidence=0.9578
{178, 580} => {649}, support=0.0016, confidence=0.6610
{178, 649} => {580}, support=0.0016, confidence=0.8864
{580, 649} => {178}, support=0.0016, confidence=0.6842
{178, 574} => {884}, support=0.0011, confidence=0.7124
{574, 884} => {178}, support=0.0011, confidence=0.6566
{386, 584} => {694}, support=0.0016, confidence=0.9111
{386, 694} => {584}, support=0.0016, confidence=0.6165
{584, 694} => {386}, support=0.0016, confidence=0.9704
{176, 642} => {724}, support=0.0023, confidence=0.6552
{176, 724} => {642}, support=0.0023, confidence=0.9231
{642, 724} => {176}, support=0.0023, confidence=0.9306
{178, 580} => {746}, support=0.0016, confidence=0.6737
{178, 746} => {580}, support=0.0016, confidence=0.8595
{580, 746} => {178}, support=0.0016, confidence=0.8983
{382, 707} => {894}, support=0.0018, confidence=0.8062
{382, 894} => {707}, support=0.0018, confidence=0.8206
{707, 894} => {382}, support=0.0018, confidence=0.8756
{178, 580} => {935}, support=0.0016, confidence=0.6780
{178, 935} => {580}, support=0.0016, confidence=0.7692
{580, 935} => {178}, support=0.0016, confidence=0.9195
{174, 711} => {732}, support=0.0018, confidence=0.9626
{174, 732} => {711}, support=0.0018, confidence=0.9730
{711, 732} => {174}, support=0.0018, confidence=0.9677
{382, 712} => {945}, support=0.0014, confidence=0.8889
{382, 945} => {712}, support=0.0014, confidence=0.7158
{712, 945} => {382}, support=0.0014, confidence=0.8831
{590} => {721, 793}, support=0.0019, confidence=0.8785
{590, 721} => {793}, support=0.0019, confidence=0.9447
{590, 793} => {721}, support=0.0019, confidence=0.9400
{721, 793} => {590}, support=0.0019, confidence=0.8319
{415, 461} => {184}, support=0.0014, confidence=0.8333
{582, 965} => {967}, support=0.0015, confidence=0.8073
{965, 967} => {582}, support=0.0015, confidence=0.7711
{184, 537} => {415}, support=0.0015, confidence=0.9024
{415, 537} => {184}, support=0.0015, confidence=0.9801
{586, 844} => {926}, support=0.0019, confidence=0.9694
{586, 926} => {844}, support=0.0019, confidence=0.9744
{844, 926} => {586}, support=0.0019, confidence=0.9694
{586, 844} => {949}, support=0.0019, confidence=0.9643
{586, 949} => {844}, support=0.0019, confidence=0.9594
{844, 949} => {586}, support=0.0019, confidence=0.9403
{946} => {389, 501}, support=0.0033, confidence=0.6138
{389, 501} => {946}, support=0.0033, confidence=0.8681
{389, 946} => {501}, support=0.0033, confidence=0.8820
{501, 946} => {389}, support=0.0033, confidence=0.8773
{178, 601} => {710}, support=0.0034, confidence=0.8462
{178, 710} => {601}, support=0.0034, confidence=0.8834
{601, 710} => {178}, support=0.0034, confidence=0.9069
{169, 886} => {875}, support=0.0018, confidence=0.6820
{875, 886} => {169}, support=0.0018, confidence=0.7542
{175, 693} => {767}, support=0.0035, confidence=0.9253
{175, 767} => {693}, support=0.0035, confidence=0.8526
{693, 767} => {175}, support=0.0035, confidence=0.6486
{386, 607} => {686}, support=0.0013, confidence=0.7486
{386, 686} => {607}, support=0.0013, confidence=0.9424
{607, 686} => {386}, support=0.0013, confidence=0.9357
{178, 598} => {880}, support=0.0022, confidence=0.7179
{178, 880} => {598}, support=0.0022, confidence=0.8682
{598, 880} => {178}, support=0.0022, confidence=0.9180
{386, 607} => {739}, support=0.0013, confidence=0.7657
{386, 739} => {607}, support=0.0013, confidence=0.8428
{607, 739} => {386}, support=0.0013, confidence=0.7929
{171, 815} => {927}, support=0.0018, confidence=0.8211
{171, 927} => {815}, support=0.0018, confidence=0.8775
{815, 927} => {171}, support=0.0018, confidence=0.9040
{605} => {178, 785}, support=0.0041, confidence=0.9062
{178, 605} => {785}, support=0.0041, confidence=0.9531
{178, 785} => {605}, support=0.0041, confidence=0.9165
{605, 785} => {178}, support=0.0041, confidence=0.9531
{175} => {693, 951}, support=0.0035, confidence=0.6010
{175, 693} => {951}, support=0.0035, confidence=0.9280
{175, 951} => {693}, support=0.0035, confidence=0.9431
{693, 951} => {175}, support=0.0035, confidence=0.8788
{178, 601} => {971}, support=0.0035, confidence=0.8610
{178, 971} => {601}, support=0.0035, confidence=0.8070
{601, 971} => {178}, support=0.0035, confidence=0.8966
{386, 607} => {898}, support=0.0014, confidence=0.7714
{386, 898} => {607}, support=0.0014, confidence=0.8654
{607, 898} => {386}, support=0.0014, confidence=0.7542
{605} => {178, 948}, support=0.0041, confidence=0.9107
{178, 605} => {948}, support=0.0041, confidence=0.9577
{178, 948} => {605}, support=0.0041, confidence=0.6800
{605, 948} => {178}, support=0.0041, confidence=0.9577
{178, 615} => {693}, support=0.0020, confidence=0.6846
{615, 693} => {178}, support=0.0020, confidence=0.6163
{393, 408} => {528}, support=0.0019, confidence=0.9204
{393, 528} => {408}, support=0.0019, confidence=0.8447
{408, 528} => {393}, support=0.0019, confidence=0.9536
{594, 624} => {721}, support=0.0016, confidence=0.8511
{594, 721} => {624}, support=0.0016, confidence=0.7207
{624, 721} => {594}, support=0.0016, confidence=0.7619
{614} => {178, 829}, support=0.0022, confidence=0.6032
{178, 614} => {829}, support=0.0022, confidence=0.9574
{178, 829} => {614}, support=0.0022, confidence=0.9146
{614, 829} => {178}, support=0.0022, confidence=0.9375
{393, 408} => {685}, support=0.0018, confidence=0.8706
{393, 685} => {408}, support=0.0018, confidence=0.6554
{408, 685} => {393}, support=0.0018, confidence=0.8750
{594, 624} => {894}, support=0.0016, confidence=0.8564
{594, 894} => {624}, support=0.0016, confidence=0.8429
{624, 894} => {594}, support=0.0016, confidence=0.8798
{393, 408} => {779}, support=0.0018, confidence=0.8905
{393, 779} => {408}, support=0.0018, confidence=0.8100
{408, 779} => {393}, support=0.0018, confidence=0.8995
{594, 624} => {950}, support=0.0016, confidence=0.8564
{594, 950} => {624}, support=0.0016, confidence=0.8474
{624, 950} => {594}, support=0.0016, confidence=0.6626
{592, 693} => {743}, support=0.0012, confidence=0.6802
{592, 743} => {693}, support=0.0012, confidence=0.9141
{693, 743} => {592}, support=0.0012, confidence=0.8014
{393, 408} => {847}, support=0.0018, confidence=0.9055
{393, 847} => {408}, support=0.0018, confidence=0.8426
{408, 847} => {393}, support=0.0018, confidence=0.9430
{393, 408} => {863}, support=0.0018, confidence=0.9055
{408, 863} => {393}, support=0.0018, confidence=0.8922
{393, 408} => {907}, support=0.0018, confidence=0.8905
{393, 907} => {408}, support=0.0018, confidence=0.8732
{408, 907} => {393}, support=0.0018, confidence=0.9227
{173, 779} => {967}, support=0.0018, confidence=0.9223
{173, 967} => {779}, support=0.0018, confidence=0.9128
{779, 967} => {173}, support=0.0018, confidence=0.7355
{178, 627} => {898}, support=0.0010, confidence=0.6959
{627, 898} => {178}, support=0.0010, confidence=0.8110
{388, 575} => {710}, support=0.0015, confidence=0.9337
{388, 710} => {575}, support=0.0015, confidence=0.9281
{575, 710} => {388}, support=0.0015, confidence=0.9688
{188, 327} => {630}, support=0.0027, confidence=0.9532
{188, 630} => {327}, support=0.0027, confidence=0.9672
{327, 630} => {188}, support=0.0027, confidence=0.9636
{595, 615} => {721}, support=0.0030, confidence=0.8976
{595, 721} => {615}, support=0.0030, confidence=0.8466
{615, 721} => {595}, support=0.0030, confidence=0.7268
{591, 739} => {770}, support=0.0016, confidence=0.8913
{591, 770} => {739}, support=0.0016, confidence=0.9371
{739, 770} => {591}, support=0.0016, confidence=0.8367
{188, 327} => {842}, support=0.0023, confidence=0.8309
{188, 842} => {327}, support=0.0023, confidence=0.9315
{327, 842} => {188}, support=0.0023, confidence=0.6381
{184, 537} => {461}, support=0.0015, confidence=0.8963
{461, 537} => {184}, support=0.0015, confidence=0.9245
{594, 654} => {662}, support=0.0023, confidence=0.8143
{594, 662} => {654}, support=0.0023, confidence=0.8636
{654, 662} => {594}, support=0.0023, confidence=0.7808
{594, 654} => {775}, support=0.0022, confidence=0.7964
{594, 775} => {654}, support=0.0022, confidence=0.8080
{654, 775} => {594}, support=0.0022, confidence=0.7993
{178, 649} => {746}, support=0.0015, confidence=0.8636
{178, 746} => {649}, support=0.0015, confidence=0.8216
{649, 746} => {178}, support=0.0015, confidence=0.9325
{388, 595} => {615}, support=0.0029, confidence=0.8754
{388, 615} => {595}, support=0.0029, confidence=0.8651
{595, 615} => {388}, support=0.0029, confidence=0.8886
{389, 559} => {775}, support=0.0023, confidence=0.9380
{389, 775} => {559}, support=0.0023, confidence=0.9080
{594, 656} => {816}, support=0.0013, confidence=0.9110
{594, 816} => {656}, support=0.0013, confidence=0.8808
{656, 816} => {594}, support=0.0013, confidence=0.8418
{594, 654} => {919}, support=0.0022, confidence=0.8036
{594, 919} => {654}, support=0.0022, confidence=0.7705
{654, 919} => {594}, support=0.0022, confidence=0.7705
{388, 595} => {721}, support=0.0030, confidence=0.8961
{388, 721} => {595}, support=0.0030, confidence=0.8366
{595, 721} => {388}, support=0.0030, confidence=0.8580
{188, 355} => {424}, support=0.0026, confidence=0.9088
{188, 424} => {355}, support=0.0026, confidence=0.9628
{355, 424} => {188}, support=0.0026, confidence=0.8382
{178, 649} => {935}, support=0.0015, confidence=0.8580
{178, 935} => {649}, support=0.0015, confidence=0.7260
{649, 935} => {178}, support=0.0015, confidence=0.9379
{594, 662} => {775}, support=0.0022, confidence=0.8485
{594, 775} => {662}, support=0.0022, confidence=0.8116
{662, 775} => {594}, support=0.0022, confidence=0.8087
{188, 355} => {549}, support=0.0026, confidence=0.9088
{188, 549} => {355}, support=0.0026, confidence=0.9522
{355, 549} => {188}, support=0.0026, confidence=0.6658
{178, 654} => {895}, support=0.0019, confidence=0.7231
{178, 895} => {654}, support=0.0019, confidence=0.9216
{654, 895} => {178}, support=0.0019, confidence=0.9400
{178, 654} => {912}, support=0.0018, confidence=0.6885
{178, 912} => {654}, support=0.0018, confidence=0.8689
{654, 912} => {178}, support=0.0018, confidence=0.9275
{594, 662} => {919}, support=0.0023, confidence=0.8561
{594, 919} => {662}, support=0.0023, confidence=0.7740
{662, 919} => {594}, support=0.0023, confidence=0.7533
{188, 355} => {625}, support=0.0026, confidence=0.8982
{188, 625} => {355}, support=0.0026, confidence=0.9734
{355, 625} => {188}, support=0.0026, confidence=0.6214
{177, 693} => {764}, support=0.0016, confidence=0.6531
{177, 764} => {693}, support=0.0016, confidence=0.9639
{794, 915} => {985}, support=0.0047, confidence=0.8310
{794, 985} => {915}, support=0.0047, confidence=0.7195
{915, 985} => {794}, support=0.0047, confidence=0.8645
{392} => {481, 830}, support=0.0010, confidence=0.8860
{392, 481} => {830}, support=0.0010, confidence=1.0000
{392, 830} => {481}, support=0.0010, confidence=0.8938
{174, 790} => {810}, support=0.0019, confidence=0.6478
{174, 810} => {790}, support=0.0019, confidence=0.7708
{790, 810} => {174}, support=0.0019, confidence=0.7117
{594, 677} => {695}, support=0.0013, confidence=0.6957
{594, 695} => {677}, support=0.0013, confidence=0.7111
{677, 695} => {594}, support=0.0013, confidence=0.7442
{393, 462} => {570}, support=0.0046, confidence=0.9143
{393, 570} => {462}, support=0.0046, confidence=0.8579
{462, 570} => {393}, support=0.0046, confidence=0.9180
{393, 461} => {659}, support=0.0024, confidence=0.7437
{393, 659} => {461}, support=0.0024, confidence=0.8514
{461, 659} => {393}, support=0.0024, confidence=0.8217
{174, 790} => {920}, support=0.0019, confidence=0.6412
{174, 920} => {790}, support=0.0019, confidence=0.8694
{388, 615} => {721}, support=0.0030, confidence=0.8827
{388, 721} => {615}, support=0.0030, confidence=0.8338
{615, 721} => {388}, support=0.0030, confidence=0.7341
{393, 462} => {802}, support=0.0046, confidence=0.9223
{393, 802} => {462}, support=0.0046, confidence=0.6973
{462, 802} => {393}, support=0.0046, confidence=0.9316
{586, 926} => {949}, support=0.0019, confidence=0.9846
{586, 949} => {926}, support=0.0019, confidence=0.9746
{926, 949} => {586}, support=0.0019, confidence=0.9505
{393, 462} => {863}, support=0.0047, confidence=0.9283
{462, 863} => {393}, support=0.0047, confidence=0.9066
{175} => {767, 951}, support=0.0035, confidence=0.6045
{175, 767} => {951}, support=0.0035, confidence=0.8600
{175, 951} => {767}, support=0.0035, confidence=0.9485
{767, 951} => {175}, support=0.0035, confidence=0.8557
{183} => {530, 651}, support=0.0025, confidence=0.8803
{651} => {183, 530}, support=0.0025, confidence=0.8897
{183, 530} => {651}, support=0.0025, confidence=0.9294
{183, 651} => {530}, support=0.0025, confidence=0.9542
{530, 651} => {183}, support=0.0025, confidence=0.9363
{386, 686} => {739}, support=0.0013, confidence=0.9353
{386, 739} => {686}, support=0.0013, confidence=0.8176
{686, 739} => {386}, support=0.0013, confidence=0.9420
{194, 198} => {402}, support=0.0018, confidence=0.9115
{194, 402} => {198}, support=0.0018, confidence=0.8537
{198, 402} => {194}, support=0.0018, confidence=0.7955
{563} => {182, 634}, support=0.0030, confidence=0.6429
{182, 563} => {634}, support=0.0030, confidence=0.9489
{182, 634} => {563}, support=0.0030, confidence=0.9167
{563, 634} => {182}, support=0.0030, confidence=0.9550
{393, 469} => {802}, support=0.0017, confidence=0.8978
{469, 802} => {393}, support=0.0017, confidence=0.9824
{536} => {391, 676}, support=0.0027, confidence=0.9014
{391, 536} => {676}, support=0.0027, confidence=0.9464
{391, 676} => {536}, support=0.0027, confidence=0.7982
{536, 676} => {391}, support=0.0027, confidence=0.9532
{393, 469} => {863}, support=0.0017, confidence=0.9140
{469, 863} => {393}, support=0.0017, confidence=0.8718
{386, 685} => {924}, support=0.0042, confidence=0.6604
{386, 924} => {685}, support=0.0042, confidence=0.9194
{685, 924} => {386}, support=0.0042, confidence=0.8210
{386, 686} => {898}, support=0.0013, confidence=0.9353
{386, 898} => {686}, support=0.0013, confidence=0.8333
{686, 898} => {386}, support=0.0013, confidence=0.9353
{194, 198} => {578}, support=0.0017, confidence=0.9062
{194, 578} => {198}, support=0.0017, confidence=0.8923
{198, 578} => {194}, support=0.0017, confidence=0.8571
